CIR_Filename,Easting,Northing,Altitude,Omega,Phi,Kappa
1951_RGB_112481_rgbi.tif,535497.350,5757493.189,1124.536,2.17892,-1.05599,-99.66879
1952_RGB_112482_rgbi.tif,535529.492,5757731.446,1125.013,1.98409,-3.52546,-98.71258
1953_RGB_112483_rgbi.tif,535556.784,5757969.762,1125.938,2.39889,-1.19925,-97.81769
1954_RGB_112484_rgbi.tif,535582.617,5758209.675,1127.190,2.61009,-0.00059,-97.99425
1955_RGB_112485_rgbi.tif,535609.243,5758448.832,1128.233,2.60875,0.09931,-98.08681
1956_RGB_112486_rgbi.tif,534822.812,5757308.827,1126.159,-1.07757,0.78846,83.51032
1957_RGB_112487_rgbi.tif,534794.998,5757069.674,1120.196,-1.88965,-2.57464,83.38730
1958_RGB_112488_rgbi.tif,534765.051,5756830.890,1116.071,-1.34300,2.49252,83.31785
1959_RGB_112489_rgbi.tif,534736.977,5756591.962,1112.874,-1.95766,-1.05345,83.46069
1960_RGB_112490_rgbi.tif,534706.338,5756352.786,1111.410,-2.74384,-0.66698,82.33863
1961_RGB_112491_rgbi.tif,534674.132,5756114.503,1113.948,-3.34577,2.71720,83.36575
1962_RGB_112492_rgbi.tif,534645.876,5755875.744,1119.544,-3.70262,3.64953,84.12551
1963_RGB_112493_rgbi.tif,534622.217,5755636.314,1125.892,-4.09531,-1.00620,85.15796
1964_RGB_112494_rgbi.tif,534595.588,5755397.791,1131.430,-3.85928,-1.47597,82.72552
1965_RGB_112495_rgbi.tif,534562.317,5755159.540,1135.034,-3.53973,-1.27161,81.70096
1966_RGB_112496_rgbi.tif,534525.987,5754921.366,1137.219,-2.78217,2.32427,82.38117
1967_RGB_112497_rgbi.tif,534492.471,5754682.330,1138.096,-2.59075,1.52527,82.97530
1968_RGB_112498_rgbi.tif,534460.710,5754444.196,1138.476,-2.62555,-0.20464,82.90382
1969_RGB_112499_rgbi.tif,534427.289,5754206.225,1138.593,-2.67898,-1.35437,82.11192
1970_RGB_112500_rgbi.tif,534391.307,5753968.345,1138.502,-2.48626,0.37599,81.89003
1971_RGB_112501_rgbi.tif,534355.410,5753730.052,1138.597,-2.23830,2.83797,82.78002
1972_RGB_112502_rgbi.tif,534323.268,5753491.113,1139.026,-2.42715,0.95988,83.46887
1973_RGB_112503_rgbi.tif,534291.976,5753252.685,1139.934,-2.63025,-0.76207,83.16834
1974_RGB_112504_rgbi.tif,534259.127,5753015.704,1140.915,-2.54472,0.73507,83.13809
1975_RGB_112505_rgbi.tif,534226.388,5752776.191,1141.855,-2.22589,1.50610,83.56643
1976_RGB_112506_rgbi.tif,534194.939,5752537.256,1140.907,-1.63311,0.98146,83.12132
1977_RGB_112507_rgbi.tif,534164.417,5752299.142,1137.658,-1.00233,2.41825,83.77415
1978_RGB_112508_rgbi.tif,534136.675,5752059.728,1133.162,-0.98186,-0.61050,84.03737
1979_RGB_112509_rgbi.tif,534108.066,5751820.741,1128.687,-1.31125,-1.05999,83.49427
1980_RGB_112510_rgbi.tif,534076.710,5751581.167,1126.138,-1.34529,2.73810,83.04276
1981_RGB_112511_rgbi.tif,534047.939,5751343.699,1125.590,-2.05797,0.94449,84.22563
1982_RGB_112512_rgbi.tif,534021.024,5751104.109,1126.592,-2.60666,0.48250,84.27045
1983_RGB_112513_rgbi.tif,533994.221,5750865.735,1128.970,-2.87720,0.13842,83.54731
1984_RGB_112514_rgbi.tif,532900.728,5755251.220,1080.982,-3.31249,-1.61339,166.63159
1985_RGB_112515_rgbi.tif,533137.923,5755204.676,1079.145,-7.51189,-0.42928,171.59921
1986_RGB_112516_rgbi.tif,533376.604,5755174.765,1075.339,0.80607,-1.82327,172.16208
1987_RGB_112517_rgbi.tif,533615.830,5755144.211,1072.689,-0.87872,-1.99946,171.53853
1988_RGB_112518_rgbi.tif,533854.375,5755112.764,1071.356,-0.52023,-2.13753,171.19198
1989_RGB_112519_rgbi.tif,534092.068,5755081.996,1070.440,-1.50262,-2.11985,171.77423
1990_RGB_112520_rgbi.tif,534331.061,5755053.286,1070.056,-0.88772,-2.28605,172.16118
1991_RGB_112521_rgbi.tif,534570.023,5755025.547,1069.723,-1.03318,-2.26827,172.40083
1992_RGB_112522_rgbi.tif,534809.967,5754998.936,1069.386,-1.44826,-2.14279,172.83551
1993_RGB_112523_rgbi.tif,535050.041,5754973.619,1068.852,2.95805,-2.41485,172.34764
1994_RGB_112524_rgbi.tif,535287.166,5754944.093,1067.241,-0.33488,-1.75989,171.53630
1995_RGB_112525_rgbi.tif,535526.219,5754913.656,1065.290,-2.62022,-1.41347,172.19946
1996_RGB_112526_rgbi.tif,535765.559,5754886.418,1063.261,0.49525,-1.83220,172.79640
1997_RGB_112527_rgbi.tif,536004.755,5754858.733,1061.550,1.37179,-2.04739,172.15971
1998_RGB_112528_rgbi.tif,536243.335,5754828.680,1060.291,0.56498,-2.03465,172.05461
1999_RGB_112529_rgbi.tif,536482.311,5754797.819,1059.353,0.87037,-2.12953,171.94899
2000_RGB_112530_rgbi.tif,536721.193,5754765.275,1058.462,1.31357,-2.36206,171.00429
2001_RGB_112531_rgbi.tif,536958.808,5754729.876,1058.430,-0.44151,-2.33730,170.45122
2002_RGB_112532_rgbi.tif,537195.805,5754694.541,1059.448,-2.08590,-2.29046,171.00633
2003_RGB_112533_rgbi.tif,537434.281,5754661.402,1061.308,-0.53355,-2.66179,171.33342
2004_RGB_112534_rgbi.tif,537673.990,5754628.256,1063.304,-0.63189,-2.63718,171.20779
2005_RGB_112535_rgbi.tif,537910.755,5754595.859,1064.555,-3.34052,-2.11724,171.53992
2006_RGB_112536_rgbi.tif,538150.738,5754567.502,1064.443,-2.30559,-1.97252,172.97408
2007_RGB_112537_rgbi.tif,538389.342,5754542.116,1063.106,1.29230,-2.10863,172.65470
2008_RGB_112538_rgbi.tif,538628.973,5754512.975,1061.358,-0.57837,-1.84632,171.71237
2009_RGB_112539_rgbi.tif,538867.320,5754483.365,1059.803,-1.10321,-1.86133,172.36943
2010_RGB_112540_rgbi.tif,539105.288,5754454.542,1058.750,1.70469,-2.27884,171.99268
2011_RGB_112541_rgbi.tif,539345.086,5754422.436,1058.054,-0.76682,-2.06519,171.38082
2012_RGB_112542_rgbi.tif,539583.952,5754390.814,1057.812,-1.06794,-2.12317,172.00753
2013_RGB_112543_rgbi.tif,539821.889,5754361.451,1057.657,-1.29469,-2.03053,172.37876
2014_RGB_112544_rgbi.tif,540061.119,5754333.109,1057.111,1.32721,-2.20779,172.15393
2015_RGB_112545_rgbi.tif,540301.243,5754302.584,1056.082,-0.66867,-1.82759,171.80105
2016_RGB_112546_rgbi.tif,540537.963,5754272.596,1054.684,0.24896,-1.92516,171.98988
2017_RGB_112547_rgbi.tif,540777.195,5754241.055,1053.162,1.44269,-2.07325,171.04070
2018_RGB_112548_rgbi.tif,541015.438,5754206.690,1051.657,-1.74873,-1.64656,170.91698
2019_RGB_112549_rgbi.tif,541254.401,5754174.232,1050.654,-2.51479,-1.69105,171.84475
2020_RGB_112550_rgbi.tif,541493.050,5754145.881,1050.398,-2.52099,-1.88844,172.79491
2021_RGB_112551_rgbi.tif,541731.968,5754121.091,1051.011,0.06534,-2.40712,173.33588
