CIR_Filena	Easting	Northing	Ellips	Omega	Phi	Kappa
2096_157330.7607861869C000619-41-52.760_NIR_67004_125850_rgbi.tif	487000.807	5623235.352	4213.581	2.15321	-1.83276	-141.08928
2096_157335.7615331870C000619-41-57.761_NIR_67005_125851_rgbi.tif	487338.550	5623461.757	4216.802	1.47525	-1.97101	-141.78479
2096_157340.7612841871C000619-42-02.761_NIR_67006_125852_rgbi.tif	487676.424	5623687.159	4213.962	0.24285	-1.49448	-141.93607
2096_157345.7620341872C000619-42-07.762_NIR_67007_125853_rgbi.tif	488016.330	5623916.073	4205.662	0.42920	-1.93397	-141.62993
2096_157350.7617841873C000619-42-12.761_NIR_67008_125854_rgbi.tif	488356.507	5624146.816	4207.611	2.67332	-2.88848	-141.79675
2096_157355.7615331874C000619-42-17.761_NIR_67009_125855_rgbi.tif	488692.680	5624372.113	4220.491	2.15953	-4.37950	-141.57854
2096_157360.761281875C000619-42-22.761_NIR_67010_125856_rgbi.tif	489020.839	5624594.153	4231.795	1.43400	-3.56115	-140.80487
2096_157365.737171876C000619-42-27.737_NIR_67011_125857_rgbi.tif	489341.870	5624817.038	4233.810	-0.04383	-3.03529	-139.92319
2096_157370.737921877C000619-42-32.737_NIR_67012_125858_rgbi.tif	489661.958	5625047.479	4228.929	1.21311	-1.51339	-139.64381
2096_157375.7376671878C000619-42-37.737_NIR_67013_125859_rgbi.tif	489983.962	5625280.569	4225.152	2.85827	-0.81644	-139.67089
2096_157380.7374161879C000619-42-42.737_NIR_67014_125860_rgbi.tif	490308.562	5625512.036	4225.646	2.38911	-1.84264	-140.26217
2096_157385.7371631880C000619-42-47.737_NIR_67015_125861_rgbi.tif	490633.897	5625741.055	4228.299	2.58877	-1.90190	-140.76582
2096_157390.7418851881C000619-42-52.741_NIR_67016_125862_rgbi.tif	490960.008	5625967.244	4231.158	1.58170	-2.69115	-141.02568
2096_157395.7416351882C000619-42-57.741_NIR_67017_125863_rgbi.tif	491284.380	5626192.735	4233.307	0.50863	-3.49882	-140.71468
2096_157400.741381883C000619-43-02.741_NIR_67018_125864_rgbi.tif	491605.465	5626420.510	4234.737	1.95933	-2.21181	-140.31084
2096_157405.741131884C000619-43-07.741_NIR_67019_125865_rgbi.tif	491926.705	5626647.413	4234.963	1.83322	-1.94917	-140.59221
2096_157410.7418831885C000619-43-12.741_NIR_67020_125866_rgbi.tif	492249.297	5626874.535	4232.705	1.05298	-1.95402	-139.65355
2096_157415.7416311886C000619-43-17.741_NIR_67021_125867_rgbi.tif	492573.522	5627103.937	4228.829	2.44003	-0.55172	-140.56292
2096_157420.7413781887C000619-43-22.741_NIR_67022_125868_rgbi.tif	492904.051	5627330.538	4226.016	1.85504	-1.52378	-141.49742
2096_157425.7421291888C000619-43-27.742_NIR_67023_125869_rgbi.tif	493237.601	5627555.446	4227.022	2.71665	-1.67965	-141.85041
2096_157430.7408781889C000619-43-32.740_NIR_67024_125870_rgbi.tif	493572.577	5627775.978	4231.655	2.56365	-2.22430	-142.53909
2096_157435.7426291890C000619-43-37.742_NIR_67025_125871_rgbi.tif	493908.247	5627992.294	4236.177	2.04626	-2.27081	-142.32769
2096_157440.7423771891C000619-43-42.742_NIR_67026_125872_rgbi.tif	494243.527	5628207.385	4237.761	0.61761	-2.81819	-142.54543
2096_157445.7421281892C000619-43-47.742_NIR_67027_125873_rgbi.tif	494577.101	5628426.026	4236.451	0.11916	-2.87681	-141.41285
2096_157450.7418791893C000619-43-52.741_NIR_67028_125874_rgbi.tif	494908.534	5628650.279	4233.852	1.28418	-1.86808	-140.95033
2096_157455.7416281894C000619-43-57.741_NIR_67029_125875_rgbi.tif	495240.561	5628876.855	4231.813	0.27931	-2.89622	-140.36195
2096_157460.7423771895C000619-44-02.742_NIR_67030_125876_rgbi.tif	495570.408	5629107.939	4231.484	1.48822	-2.17261	-139.75308
2096_157465.7421271896C000619-44-07.742_NIR_67031_125877_rgbi.tif	495899.363	5629340.010	4233.149	1.64191	-2.46035	-139.69185
2096_157470.7418771897C000619-44-12.741_NIR_67032_125878_rgbi.tif	496226.861	5629572.065	4236.364	1.39267	-2.90305	-139.39756
2096_157475.7416241898C000619-44-17.741_NIR_67033_125879_rgbi.tif	496552.119	5629804.172	4239.589	2.29386	-2.09514	-139.73925
2096_157480.7423731899C000619-44-22.742_NIR_67034_125880_rgbi.tif	496877.018	5630034.690	4241.622	2.10194	-2.08018	-139.45884
2096_157485.7411211900C000619-44-27.741_NIR_67035_125881_rgbi.tif	497200.559	5630265.656	4242.264	1.00544	-2.65070	-139.04448
2096_157490.7418711901C000619-44-32.741_NIR_67036_125882_rgbi.tif	497521.534	5630500.644	4241.531	-0.95089	-4.13592	-137.97968
2096_157495.7416221902C000619-44-37.741_NIR_67037_125883_rgbi.tif	497837.880	5630742.844	4238.969	2.27155	-0.98912	-137.36876
2096_157500.742371903C000619-44-42.742_NIR_67038_125884_rgbi.tif	498157.290	5630984.539	4235.989	2.20520	-1.26921	-137.95443
2096_157505.7421161904C000619-44-47.742_NIR_67039_125885_rgbi.tif	498480.497	5631223.499	4234.641	3.06502	-0.87151	-139.07219
2096_157510.7406111905C000619-44-52.740_NIR_67040_125886_rgbi.tif	498808.726	5631456.440	4235.743	3.20900	-1.16012	-140.17760
2096_157515.7416151906C000619-44-57.741_NIR_67041_125887_rgbi.tif	499141.082	5631683.159	4238.223	2.38052	-2.01561	-140.87987
2096_157520.7472841907C000619-45-02.747_NIR_67042_125888_rgbi.tif	499474.867	5631906.510	4240.906	1.50847	-2.69152	-141.08096
2096_157525.7470381908C000619-45-07.747_NIR_67043_125889_rgbi.tif	499806.859	5632129.516	4242.753	1.09988	-2.83886	-140.59614
2096_157530.7477841909C000619-45-12.747_NIR_67044_125890_rgbi.tif	500136.543	5632354.715	4243.056	1.33549	-2.41525	-140.12415
2096_157535.7475361910C000619-45-17.747_NIR_67045_125891_rgbi.tif	500465.470	5632581.185	4241.871	1.79852	-1.79734	-140.12160
2096_157540.7472851911C000619-45-22.747_NIR_67046_125892_rgbi.tif	500796.085	5632807.011	4240.153	1.96302	-1.65229	-140.51778
2096_157545.7470361912C000619-45-27.747_NIR_67047_125893_rgbi.tif	501128.959	5633031.278	4239.455	2.04750	-1.77536	-141.02719
2096_157550.7477851913C000619-45-32.747_NIR_67048_125894_rgbi.tif	501463.566	5633253.627	4240.456	1.48042	-2.46174	-141.36295
2096_157555.7475361914C000619-45-37.747_NIR_67049_125895_rgbi.tif	501797.565	5633475.590	4242.515	1.55914	-2.60527	-141.05435
2096_157560.7472831915C000619-45-42.747_NIR_67050_125896_rgbi.tif	502130.368	5633697.384	4244.714	1.97959	-2.22896	-141.17470
2096_157565.7470351916C000619-45-47.747_NIR_67051_125897_rgbi.tif	502462.988	5633918.083	4246.055	1.12216	-2.80334	-141.03314
2096_157570.7477841917C000619-45-52.747_NIR_67052_125898_rgbi.tif	502794.343	5634140.173	4246.432	1.33051	-2.35803	-140.78260
2096_157575.7475331918C000619-45-57.747_NIR_67053_125899_rgbi.tif	503125.330	5634363.684	4245.885	1.24194	-2.16374	-140.65672
2096_157580.747281919C000619-46-02.747_NIR_67054_125900_rgbi.tif	503456.455	5634589.338	4244.621	0.61339	-2.52776	-140.23139
2096_157585.7620141920C000619-46-07.762_NIR_67055_125901_rgbi.tif	503788.007	5634819.014	4242.983	1.21529	-2.13734	-140.02079
2096_157590.7617491921C000619-46-12.761_NIR_67056_125902_rgbi.tif	504113.396	5635055.678	4241.492	-9.73806	-12.56813	-136.22350
2096_157595.7615361922C000619-46-17.761_NIR_67057_125903_rgbi.tif	504400.328	5635332.815	4233.997	-7.96513	-12.95080	-126.35385
2096_157600.7622471923C000619-46-22.762_NIR_67058_125904_rgbi.tif	504637.787	5635652.014	4222.810	-5.70280	-14.17283	-116.95964
2096_157605.7619941924C000619-46-27.761_NIR_67059_125905_rgbi.tif	504828.514	5635999.509	4219.231	2.75315	-3.43225	-111.97691
2096_157610.7627431925C000619-46-32.762_NIR_67060_125906_rgbi.tif	505001.537	5636347.651	4235.371	4.25746	-4.77877	-109.78445
2096_157760.2397121930C000619-49-02.239_NIR_67061_125907_rgbi.tif	502204.476	5631892.855	4258.280	-1.31546	2.21515	27.97373
2096_157769.7737681931C000619-49-11.773_NIR_67062_125908_rgbi.tif	501621.052	5631489.386	4255.507	0.61018	3.09901	28.53437
2096_157774.7745151932C000619-49-16.774_NIR_67063_125909_rgbi.tif	501314.991	5631271.896	4254.558	-1.30976	1.82479	28.64221
2096_157779.7742661933C000619-49-21.774_NIR_67064_125910_rgbi.tif	501006.628	5631054.342	4251.151	-0.55839	1.72807	28.35656
2096_157784.774021934C000619-49-26.774_NIR_67065_125911_rgbi.tif	500695.720	5630834.345	4245.572	0.42338	2.32647	29.15746
2096_157789.7737681935C000619-49-31.773_NIR_67066_125912_rgbi.tif	500384.477	5630609.160	4242.311	-1.06046	2.20371	29.49481
2096_157794.7745231936C000619-49-36.774_NIR_67067_125913_rgbi.tif	500073.082	5630383.990	4243.649	-3.18183	1.77074	29.19034
2096_157799.7742711937C000619-49-41.774_NIR_67068_125914_rgbi.tif	499761.765	5630163.717	4248.287	-0.50922	3.43876	28.77799
2096_157804.774021938C000619-49-46.774_NIR_67069_125915_rgbi.tif	499453.867	5629942.572	4251.925	-1.95306	2.04683	29.26296
2096_157809.7737741939C000619-49-51.773_NIR_67070_125916_rgbi.tif	499145.599	5629723.097	4251.277	-1.02460	2.03060	28.69388
2096_157814.7745261940C000619-49-56.774_NIR_67071_125917_rgbi.tif	498834.814	5629505.309	4247.880	-2.38017	1.04783	28.16774
2096_157819.7742771941C000619-50-01.774_NIR_67072_125918_rgbi.tif	498519.975	5629291.347	4244.552	-0.96116	1.97578	27.66157
2096_157824.7750281942C000619-50-06.775_NIR_67073_125919_rgbi.tif	498203.213	5629078.333	4243.157	-1.58679	1.93131	27.51524
2096_157829.774781943C000619-50-11.774_NIR_67074_125920_rgbi.tif	497885.407	5628867.520	4244.351	-1.48982	2.37609	27.11113
2096_157834.7745261944C000619-50-16.774_NIR_67075_125921_rgbi.tif	497567.867	5628659.101	4247.659	-1.10074	2.86478	26.95085
2096_157839.7752791945C000619-50-21.775_NIR_67076_125922_rgbi.tif	497252.381	5628451.137	4251.716	-0.48031	3.16401	27.48439
2096_157844.7740281946C000619-50-26.774_NIR_67077_125923_rgbi.tif	496939.649	5628241.812	4254.432	-1.27293	2.34559	27.65124
2096_157849.7737781947C000619-50-31.773_NIR_67078_125924_rgbi.tif	496626.836	5628032.777	4254.380	-0.45035	2.39352	27.41220
2096_157854.7745291948C000619-50-36.774_NIR_67079_125925_rgbi.tif	496313.717	5627821.631	4252.571	0.41550	2.65122	27.86745
2096_157859.774281949C000619-50-41.774_NIR_67080_125926_rgbi.tif	496001.412	5627605.559	4250.496	-0.25726	2.33219	28.48323
2096_157864.7750291950C000619-50-46.775_NIR_67081_125927_rgbi.tif	495689.287	5627386.089	4249.108	-0.57093	2.35603	28.82547
2096_157869.7737791951C000619-50-51.773_NIR_67082_125928_rgbi.tif	495377.605	5627165.068	4248.835	-1.33647	2.26149	28.89648
2096_157874.7745291952C000619-50-56.774_NIR_67083_125929_rgbi.tif	495066.033	5626944.885	4250.342	-1.68180	2.40329	28.69300
2096_157879.7752781953C000619-51-01.775_NIR_67084_125930_rgbi.tif	494754.839	5626727.419	4252.952	-1.53859	2.63415	28.35260
2096_157884.8115311954C000619-51-06.811_NIR_67085_125931_rgbi.tif	494442.498	5626510.432	4255.456	-1.06755	2.75011	28.41951
2096_157889.8114371955C000619-51-11.811_NIR_67086_125932_rgbi.tif	494133.536	5626295.424	4256.680	-1.50840	2.20031	28.30569
2096_157894.8121851956C000619-51-16.812_NIR_67087_125933_rgbi.tif	493823.586	5626082.062	4255.840	-1.69023	1.79831	27.90301
2096_157899.8118291957C000619-51-21.811_NIR_67088_125934_rgbi.tif	493510.993	5625871.432	4253.260	-1.69677	1.57208	27.31916
2096_157904.8116851958C000619-51-26.811_NIR_67089_125935_rgbi.tif	493194.959	5625663.437	4249.583	-0.96742	1.84289	26.97901
2096_157909.8124351959C000619-51-31.812_NIR_67090_125936_rgbi.tif	492877.142	5625454.349	4245.794	1.08586	2.97974	27.74430
2096_157914.8121871960C000619-51-36.812_NIR_67091_125937_rgbi.tif	492560.402	5625239.837	4243.004	-1.30355	1.90424	27.94650
2096_157919.8129331961C000619-51-41.812_NIR_67092_125938_rgbi.tif	492242.851	5625025.175	4242.264	-1.42138	2.25532	28.05168
2096_157924.8116571962C000619-51-46.811_NIR_67093_125939_rgbi.tif	491925.668	5624811.446	4243.568	-0.60513	2.90968	27.90598
2096_157929.8124471963C000619-51-51.812_NIR_67094_125940_rgbi.tif	491610.591	5624596.000	4245.250	0.82434	3.36464	28.77931
2096_157934.8121771964C000619-51-56.812_NIR_67095_125941_rgbi.tif	491298.429	5624375.437	4243.521	-0.24990	2.04416	29.25916
2096_157939.8119611965C000619-52-01.811_NIR_67096_125942_rgbi.tif	490984.913	5624152.671	4238.612	-1.02436	1.24736	29.03283
2096_157944.8117211966C000619-52-06.811_NIR_67097_125943_rgbi.tif	490668.189	5623929.328	4233.615	0.47714	2.34376	29.47266
2096_157949.8124821967C000619-52-11.812_NIR_67098_125944_rgbi.tif	490350.956	5623702.756	4231.595	-1.43016	1.75202	29.35666
2096_157954.813171968C000619-52-16.813_NIR_67099_125945_rgbi.tif	490032.530	5623478.231	4232.623	-1.75289	2.14764	28.88322
2096_157959.8129221969C000619-52-21.812_NIR_67100_125946_rgbi.tif	489714.406	5623257.325	4236.655	-1.18168	2.88908	28.47419
2096_157964.8126691970C000619-52-26.812_NIR_67101_125947_rgbi.tif	489399.089	5623037.544	4241.824	0.00080	3.51476	28.78772
2096_157969.8124171971C000619-52-31.812_NIR_67102_125948_rgbi.tif	489088.314	5622814.366	4244.881	0.49008	3.29311	29.83920
2096_157974.8121691972C000619-52-36.812_NIR_67103_125949_rgbi.tif	488780.876	5622585.839	4244.134	-0.97733	1.84212	30.51908
2096_157979.812921973C000619-52-41.812_NIR_67104_125950_rgbi.tif	488470.742	5622358.253	4240.061	-1.71376	1.04492	29.24971
2096_157984.8126661974C000619-52-46.812_NIR_67105_125951_rgbi.tif	488155.315	5622134.411	4235.232	-0.27809	1.90955	28.81933
2096_157989.8124171975C000619-52-51.812_NIR_67106_125952_rgbi.tif	487837.804	5621909.792	4231.823	-1.80738	1.45118	28.69696
2096_157994.811371976C000619-52-56.811_NIR_67107_125953_rgbi.tif	487517.662	5621688.931	4231.114	-3.06044	1.25384	27.42791
2096_157999.8129171977C000619-53-01.812_NIR_67108_125954_rgbi.tif	487193.916	5621476.665	4233.089	-2.12280	2.12472	26.26949
2096_158004.8126661978C000619-53-06.812_NIR_67109_125955_rgbi.tif	486869.793	5621269.650	4235.791	-0.41312	2.97520	26.24887
2096_158009.8126721979C000619-53-11.812_NIR_67110_125956_rgbi.tif	486548.151	5621060.901	4236.799	-0.44636	2.58749	26.84641
2096_158014.8121651980C000619-53-16.812_NIR_67111_125957_rgbi.tif	486228.020	5620849.456	4235.376	-0.43453	2.24946	27.29233
2096_158019.8122011981C000619-53-21.812_NIR_67112_125958_rgbi.tif	485907.670	5620636.153	4232.150	-1.48778	1.56214	27.39548
2096_158024.8119691982C000619-53-26.811_NIR_67113_125959_rgbi.tif	485585.568	5620423.535	4229.030	-0.70722	2.05388	27.14828
2096_158029.8124141983C000619-53-31.812_NIR_67114_125960_rgbi.tif	485262.437	5620210.794	4226.811	-1.66054	1.66157	27.04825
2096_158034.8131621984C000619-53-36.813_NIR_67115_125961_rgbi.tif	484937.223	5620001.072	4225.418	-2.30552	1.45127	26.00939
2096_158039.8119091985C000619-53-41.811_NIR_67116_125962_rgbi.tif	484610.670	5619793.927	4224.266	0.70112	3.04413	26.64728
2096_158044.8126581986C000619-53-46.812_NIR_67117_125963_rgbi.tif	484287.626	5619579.978	4223.583	-0.07649	2.73819	28.02314
2096_158049.8507951987C000619-53-51.850_NIR_67118_125964_rgbi.tif	483965.462	5619359.700	4224.781	0.00192	3.10193	28.61907
2096_158054.8121551988C000619-53-56.812_NIR_67119_125965_rgbi.tif	483651.012	5619141.168	4227.218	-0.69444	2.91149	28.61102
2096_158059.8129031989C000619-54-01.812_NIR_67120_125966_rgbi.tif	483336.985	5618919.374	4229.032	0.20725	3.09502	29.44748
2096_158064.8126511990C000619-54-06.812_NIR_67121_125967_rgbi.tif	483026.538	5618691.971	4228.343	0.44941	2.69542	30.25861
2096_158069.8134051991C000619-54-11.813_NIR_67122_125968_rgbi.tif	482718.000	5618457.931	4225.061	0.62563	2.51944	31.38094
2096_158074.8131531992C000619-54-16.813_NIR_67123_125969_rgbi.tif	482409.239	5618219.484	4220.546	-1.67070	1.05114	31.31316
2096_158079.8129071993C000619-54-21.812_NIR_67124_125970_rgbi.tif	482096.653	5617983.088	4216.764	-1.70745	1.49854	30.99227
2096_158084.8126571994C000619-54-26.812_NIR_67125_125971_rgbi.tif	481781.406	5617750.026	4215.531	-2.80200	1.28619	30.02288
2096_158089.8124071995C000619-54-31.812_NIR_67126_125972_rgbi.tif	481462.299	5617525.443	4216.179	-14.01863	-4.47058	26.91430
2096_158094.8121581996C000619-54-36.812_NIR_67127_125973_rgbi.tif	481122.026	5617345.425	4211.008	-16.91643	-4.08717	15.80039
2096_158099.812911997C000619-54-41.812_NIR_67128_125974_rgbi.tif	480754.967	5617234.070	4195.892	-16.81758	-1.88698	5.28435
2096_158104.8122081998C000619-54-46.812_NIR_67129_125975_rgbi.tif	480371.456	5617194.138	4180.280	-13.85365	2.36785	-4.00463
2096_158194.0960211999C000619-56-16.096_NIR_67130_125976_rgbi.tif	482049.449	5616160.704	4219.080	2.82630	-3.08815	-140.05813
2096_158199.0969672000C000619-56-21.096_NIR_67131_125977_rgbi.tif	482358.036	5616375.703	4223.901	1.72515	-3.17355	-139.82103
2096_158204.0957162001C000619-56-26.095_NIR_67132_125978_rgbi.tif	482665.517	5616592.794	4224.810	0.89845	-3.33078	-139.56364
2096_158209.0954672002C000619-56-31.095_NIR_67133_125979_rgbi.tif	482972.603	5616813.769	4224.637	1.99325	-2.35677	-139.21934
2096_158214.0962152003C000619-56-36.096_NIR_67134_125980_rgbi.tif	483281.994	5617035.424	4225.409	2.92220	-1.52685	-140.03599
2096_158219.0959672004C000619-56-41.095_NIR_67135_125981_rgbi.tif	483596.187	5617253.926	4226.392	3.45664	-1.18670	-140.87521
2096_158224.0957162005C000619-56-46.095_NIR_67136_125982_rgbi.tif	483915.370	5617467.888	4228.191	2.66420	-2.26535	-141.51262
2096_158229.0964652006C000619-56-51.096_NIR_67137_125983_rgbi.tif	484236.919	5617678.484	4231.581	2.79398	-2.43379	-142.32026
2096_158234.0971382007C000619-56-56.097_NIR_67138_125984_rgbi.tif	484558.619	5617887.836	4234.745	1.99589	-2.79290	-141.78785
2096_158239.0959672008C000619-57-01.095_NIR_67139_125985_rgbi.tif	484878.579	5618099.577	4236.497	-0.10006	-4.17017	-140.68030
2096_158244.0966722009C000619-57-06.096_NIR_67140_125986_rgbi.tif	485195.511	5618317.364	4236.954	2.10507	-1.98200	-140.45106
2096_158249.0964732010C000619-57-11.096_NIR_67141_125987_rgbi.tif	485514.696	5618535.262	4237.618	2.42457	-1.99644	-141.07855
2096_158254.0962022011C000619-57-16.096_NIR_67142_125988_rgbi.tif	485836.008	5618752.005	4239.701	1.84010	-2.71477	-140.65470
2096_158259.0959842012C000619-57-21.095_NIR_67143_125989_rgbi.tif	486157.551	5618969.019	4241.564	1.57405	-2.81364	-141.02274
2096_158264.0967362013C000619-57-26.096_NIR_67144_125990_rgbi.tif	486478.272	5619188.050	4242.265	-0.35808	-4.30900	-139.55265
2096_158269.0965042014C000619-57-31.096_NIR_67145_125991_rgbi.tif	486792.856	5619415.715	4242.274	0.40145	-3.47763	-137.93105
2096_158274.0962682015C000619-57-36.096_NIR_67146_125992_rgbi.tif	487105.869	5619647.613	4241.358	2.56859	-1.24651	-138.56918
2096_158279.0960332016C000619-57-41.096_NIR_67147_125993_rgbi.tif	487423.115	5619878.149	4239.877	2.24894	-0.84045	-138.95127
2096_158284.0967962017C000619-57-46.096_NIR_67148_125994_rgbi.tif	487744.081	5620109.983	4235.191	1.62448	-0.94779	-139.21479
2096_158289.0965612018C000619-57-51.096_NIR_67149_125995_rgbi.tif	488069.475	5620342.932	4230.298	1.70064	-1.17069	-140.07045
2096_158294.0963282019C000619-57-56.096_NIR_67150_125996_rgbi.tif	488400.190	5620573.704	4228.285	2.60009	-1.22796	-140.93505
2096_158299.096952020C000619-58-01.096_NIR_67151_125997_rgbi.tif	488734.838	5620799.897	4229.854	1.93697	-2.55171	-141.58512
2096_158304.0968582021C000619-58-06.096_NIR_67152_125998_rgbi.tif	489068.329	5621023.829	4234.399	1.81169	-2.88583	-141.13908
2096_158309.0966222022C000619-58-11.096_NIR_67153_125999_rgbi.tif	489398.928	5621247.242	4238.286	1.22239	-2.93878	-141.03121
2096_158314.0963852023C000619-58-16.096_NIR_67154_126000_rgbi.tif	489727.979	5621471.237	4238.997	1.22799	-1.74649	-140.81693
2096_158319.0969482024C000619-58-21.096_NIR_67155_126001_rgbi.tif	490058.272	5621697.295	4234.352	0.34057	-1.66904	-140.37675
2096_158324.0969162025C000619-58-26.096_NIR_67156_126002_rgbi.tif	490390.636	5621927.408	4227.414	1.64218	-0.42316	-140.68995
2096_158329.097452026C000619-58-31.097_NIR_67157_126003_rgbi.tif	490728.884	5622156.964	4221.033	1.58464	-1.06264	-141.48665
2096_158334.0964452027C000619-58-36.096_NIR_67158_126004_rgbi.tif	491070.651	5622385.191	4217.862	0.14836	-3.01939	-141.42595
2096_158339.0969472028C000619-58-41.096_NIR_67159_126005_rgbi.tif	491410.598	5622615.241	4218.252	1.46929	-1.93897	-141.15847
2096_158344.0959712029C000619-58-46.095_NIR_67160_126006_rgbi.tif	491750.403	5622844.116	4217.899	1.60436	-1.55381	-141.48785
2096_158349.0967372030C000619-58-51.096_NIR_67161_126007_rgbi.tif	492091.543	5623071.755	4216.052	0.68346	-2.08394	-141.66794
2096_158354.0364912031C000619-58-56.036_NIR_67162_126008_rgbi.tif	492428.045	5623298.195	4213.761	0.98251	-1.91055	-141.22936
2096_158364.0370492033C000619-59-06.037_NIR_67163_126009_rgbi.tif	493100.728	5623767.990	4210.579	0.73672	-2.18132	-139.09246
2096_158369.0367972034C000619-59-11.036_NIR_67164_126010_rgbi.tif	493432.338	5624008.874	4208.034	1.41783	-1.37801	-139.58241
2096_158374.0375662035C000619-59-16.037_NIR_67165_126011_rgbi.tif	493766.421	5624248.477	4204.776	2.09245	-0.78594	-139.91412
2096_158379.0363352036C000619-59-21.036_NIR_67166_126012_rgbi.tif	494103.973	5624485.280	4201.387	1.37930	-1.55068	-140.67651
